timestamp,temperature,humidity,wind_speed,wind_direction,cloud_cover,precipitation,solar_radiation
2025-01-01 00:00:00,-5.33587548736227,100.0,3.99367445974955,51.399212423789436,4.083665944079941,0.0,0.0
2025-01-01 01:00:00,-4.700200996970706,99.42116831035082,5.187164081620983,37.50329819849112,4.567424430940731,0.0,0.0
2025-01-01 02:00:00,-3.871773872224516,96.93588693611225,4.821447081863963,19.128160492472766,3.3989099260022684,0.0,0.0
2025-01-01 03:00:00,-2.907050052634599,94.0417154773425,3.9617932474535045,2.7783437106566566,3.845395187208976,0.0,0.0
2025-01-01 04:00:00,-1.8717738722245159,90.93588693611225,5.096993409214308,22.647919776175776,4.5797349104975105,0.0,0.0
2025-01-01 05:00:00,-0.8364976918144328,87.830058394882,5.203098869043512,50.73150376066414,4.720662736175875,0.0,0.0
2025-01-01 06:00:00,0.12822612777548403,84.93588693611225,4.932980077935855,20.983860399496606,4.7257993590077705,0.0,0.0
2025-01-01 07:00:00,0.9566532525216745,82.45060556187369,5.71206247875773,28.72791791467779,4.752563400912105,0.0,0.0
2025-01-01 08:00:00,1.5923277429132385,80.543582090699,7.167522251969039,50.884720420821246,5.1997786414642295,0.0,0.0
2025-01-01 09:00:00,1.9919294329317574,79.34477702064343,5.610914631718376,58.474413709460144,5.563439278302737,0.9963096671520979,6.355931945938918
2025-01-01 10:00:00,2.128226127775484,78.93588693611225,6.193274541790352,75.7610886617201,4.650185540631613,0.0,77.7366130694893
2025-01-01 11:00:00,1.9919294329317574,79.34477702064343,6.47777851400989,92.90208705812589,4.222197721398162,0.0,119.68373673188327
2025-01-01 12:00:00,1.592327742913239,80.543582090699,7.892144869768617,104.15676592432457,3.8466017813404014,0.0,140.66401370946477
2025-01-01 13:00:00,0.9566532525216745,82.45060556187369,5.608736791040931,109.94235704395811,3.6850877945297014,0.0,131.32557792190354
2025-01-01 14:00:00,0.12822612777548403,84.93588693611225,6.259783042638423,106.92707475368704,3.4702688788342,0.0,96.06340884295918
2025-01-01 15:00:00,-0.8364976918144317,87.830058394882,5.79257730195921,112.13461294542614,3.4504864350746454,0.0,33.01964443694003
2025-01-01 16:00:00,-1.8717738722245154,90.93588693611225,5.6582631464767035,106.79439105407195,3.679749831081214,0.0,0.0
2025-01-01 17:00:00,-2.907050052634599,94.0417154773425,5.851173793324784,103.40321126988948,3.6417088356568126,0.0,0.0
2025-01-01 18:00:00,-3.871773872224515,96.93588693611225,5.068469158864772,112.03898807846338,3.6866720189070055,0.0,0.0
2025-01-01 19:00:00,-4.700200996970704,99.42116831035082,4.653087640732541,118.58196847451967,3.7751208637059905,0.0,0.0
2025-01-01 20:00:00,-5.335875487362269,100.0,5.240519727897351,122.87456277043727,3.7845172091495334,0.0,0.0
2025-01-01 21:00:00,-5.735477177380789,100.0,3.849195638723391,116.41143231778781,3.3642499247025976,0.0,0.0
2025-01-01 22:00:00,-5.871773872224516,100.0,4.171828962528189,140.67146511047363,2.7762606448076954,0.0,0.0
2025-01-01 23:00:00,-5.7354771773807895,100.0,4.8739433343167375,128.5109522135298,2.010350861014764,0.0,0.0
2025-01-02 00:00:00,-6.412310278833825,100.0,5.263150627630442,143.12404710120657,2.930348211649195,0.004915008839664948,0.0
2025-01-02 01:00:00,-5.776635788442261,99.95938570608661,4.556703132932393,136.07862169290064,3.80932549700199,0.0,0.0
2025-01-02 02:00:00,-4.948208663696072,97.47410433184804,4.472514276013429,108.65269849055105,4.315859903905105,0.33836520278551085,0.0
2025-01-02 03:00:00,-3.983484844106154,94.57993287307829,4.751076758580198,76.75176225497773,4.946409090629041,0.0,0.0
2025-01-02 04:00:00,-2.948208663696071,91.47410433184804,5.105002296633709,81.71483849391367,5.877210271561923,0.0,0.0
2025-01-02 05:00:00,-1.9129324832859882,88.36827579061779,5.311189904474544,91.03505843951275,6.248015510505213,0.0,0.0
2025-01-02 06:00:00,-0.9482086636960714,85.47410433184804,5.013236271189863,80.9866143206587,6.025665015533848,0.0,0.0
