snapshot,export_mwh,elec_residual_mwh,elec_eps_mwh,heat_load_mwh,tes_e_mwh,batt_e_mwh,elec_ok,heat_chain_blocked,batt_full_or_cap,pv2b_at_cap,export_justified
2025-05-28 09:00:00,0.015526603259465005,-0.051982967323829385,0.00012001703267620751,0.1209159302603296,0.19389212823768404,0.048,False,False,True,False,False
2025-05-28 10:00:00,0.028398868278200002,-0.051062242750931346,0.00012093775724910555,0.11528391449725339,0.19865185178622458,0.048,False,False,True,False,False
2025-05-28 11:00:00,0.03257560457884999,-0.05063787301900084,0.00012117529023076925,0.1127552543587294,0.15,0.048196943227155745,False,False,True,False,False
2025-05-28 12:00:00,0.10904515777189999,-0.0663985847543319,0.00012103433188193202,0.1098817769285885,0.15,0.048196943227155745,False,False,False,False,False
2025-05-28 13:00:00,0.03666733408916389,-0.06674950232505823,0.00012046292393872989,0.10700829949844756,0.15,0.12021067231184002,False,False,False,False,False
2025-05-28 14:00:00,0.027802275749949996,-0.22038232708089514,0.00012000077610286225,0.10873238595653213,0.85,0.19610533615592002,False,False,True,False,False
2025-05-28 15:00:00,0.015224573654465003,-0.0710281790317682,0.00012091532504159214,0.11252537616431814,0.85,0.272,False,False,True,False,False
2025-05-29 09:00:00,0.007371088830259406,-0.06136369511717641,0.00012054867803980323,0.12103086935753524,0.21715585329883477,0.048,False,False,True,False,False
2025-05-29 10:00:00,0.026899623631199996,-0.050599802859160325,0.00012140019714087658,0.11551379269166467,0.21032910414420875,0.048,False,False,True,False,False
2025-05-29 11:00:00,0.032372759968950005,-0.0504022957929707,0.00012159770420706619,0.11298513255314066,0.15,0.048,False,False,True,False,False
2025-05-29 12:00:00,0.10926664358674999,-0.06924568038508558,0.00012119194361583185,0.11022659422020539,0.15,0.048,False,False,False,False,False
2025-05-29 13:00:00,0.0377219941136379,-0.07664133480370305,0.00012080918539713775,0.1076979340816814,0.18133365440352653,0.12021067231184002,False,False,False,False,False
2025-05-29 14:00:00,0.028319731130249996,-0.22421144653935599,0.00012078855346064401,0.10965189873417722,0.85,0.19610533615592002,False,False,True,False,False
2025-05-29 15:00:00,0.016197996706929993,-0.0741477231574656,0.00012246701516368516,0.11378970623358013,0.85,0.272,False,False,True,False,False
2025-06-11 09:00:00,0.0044763782994862574,-0.04226473864388561,0.00010856297236896243,0.08873298304275137,0.40324445561067046,0.08641468826532923,False,False,True,False,False
2025-06-11 10:00:00,0.03030265990395,-0.016049303533087984,0.0001089593889275492,0.08425035825173155,0.3164682133813879,0.13594787561664445,False,False,True,False,False
2025-06-11 11:00:00,0.03521972969885,-0.02304373355398549,0.00010921039863103757,0.08229639359923573,0.23185936511870678,0.17784369890845234,False,False,True,False,False
2025-06-11 12:00:00,0.039844808936799994,-0.022285427362051927,0.00010925041793470484,0.07976773346071173,0.15,0.22049666306037902,False,False,True,False,False
2025-06-11 13:00:00,0.03741792464025,-0.023165334448886264,0.00010909458364042934,0.07677931693336518,0.15,0.2623863874735575,False,False,True,False,False
2025-06-12 08:00:00,0.05137339328480564,-0.020769213382176004,0.00010665545732647586,0.07735401241939335,0.85,0.048,False,False,False,False,False
2025-06-12 09:00:00,0.025215350774239167,-0.022112672123348776,0.00010678734923524151,0.0734460831144017,0.85,0.08728661902960994,False,False,False,False,False
2025-06-12 10:00:00,0.025306880989299993,-0.03607067002039418,0.00010706706544096601,0.06965309290661571,0.85,0.11771011715378574,False,False,True,False,False
2025-06-12 11:00:00,0.03200511406155,-0.03561583701518904,0.00010727128018515207,0.06804394554573681,0.85,0.14839779012064516,False,False,True,False,False
2025-06-12 12:00:00,0.03254609819825,-0.027335083049810572,0.000107269597480322,0.06586010269882972,0.8294045873754564,0.18781591790549118,False,False,True,False,False
2025-06-12 13:00:00,0.02896976970184999,-0.021278400922434198,0.00010738911105366726,0.06344638165751135,0.7630045724277463,0.2334923708513595,False,False,True,False,False
2025-06-12 14:00:00,0.028228564176949994,-0.02772434123206074,0.00010774411414713775,0.06402107714353951,0.6961509335446256,0.272,False,False,True,False,False
2025-06-12 15:00:00,0.018587238609699998,-0.06300399282025157,0.00010899600717978534,0.06574516360162408,0.7886501830993135,0.272,False,False,True,False,False
2025-06-12 16:00:00,0.003909710641415002,-0.06028323607919611,0.0001117167639208408,0.06907839742058752,0.85,0.272,False,False,True,False,False
2025-06-13 09:00:00,0.01388705672009,-0.016049303533054435,0.00011490582667262971,0.06563022450441844,0.7813303831587755,0.12231322845122572,False,False,True,False,False
2025-06-13 10:00:00,0.030051658896299994,-0.016049303533112187,0.00011531638495617174,0.06241192978266061,0.7160820797570497,0.16514555362681804,False,False,True,False,False
2025-06-13 11:00:00,0.0375399908708,-0.016049303533055,0.00011590150857602862,0.06149241700501552,0.6519025513067194,0.2073611043519672,False,False,True,False,False
2025-06-13 12:00:00,0.03996357581545,-0.01604930353303871,0.00011592155454114491,0.05781436589443516,0.5916044952914529,0.24955552477457896,False,False,True,False,False
2025-06-13 13:00:00,0.03741802210264999,-0.034527186705412896,0.0001161801145147585,0.05632015763076189,0.6130660266457773,0.272,False,False,True,False,False
2025-06-13 14:00:00,0.007141163496430556,-0.07763928920137522,0.00011686493508989267,0.055400644853116784,0.7584414264704868,0.272,False,False,True,False,False
2025-06-14 09:00:00,0.015344433820643258,-0.0608936961136317,0.0001151551257777281,0.0821814545020301,0.85,0.048,False,False,True,False,False
2025-06-14 10:00:00,0.030487501966349997,-0.0224719992396195,0.00011554290649016101,0.07792870790542156,0.7687809103006122,0.08382343479651605,False,False,True,False,False
2025-06-14 11:00:00,0.013278079423257295,-0.022329904201798857,0.0001159833250362254,0.07620462144733699,0.6894835306766436,0.14630698927263214,False,False,True,False,False
2025-06-14 12:00:00,0.001330722474470166,-0.024895898959783124,0.0001158202352137746,0.07379090040601863,0.6128077264663107,0.22220165311671214,False,False,True,False,False
2025-06-28 08:00:00,0.0001525860132355643,-0.0511934584742401,0.00011538574931797854,0.07183693575352282,0.85,0.056279155307067064,False,False,True,False,False
2025-06-28 09:00:00,0.016413183453205,-0.025011288251788513,0.00011571561142933811,0.06781406735132552,0.85,0.08924389747463193,False,False,True,False,False
2025-06-28 10:00:00,0.028148195935399994,-0.03460870678938496,0.00011607350956440072,0.06448083353236207,0.85,0.11171481447091294,False,False,True,False,False
2025-06-28 11:00:00,0.03083365818974999,-0.021278400922408437,0.00011635882090831843,0.06344638165751135,0.7835587942270408,0.14793636305295654,False,False,True,False,False
2025-06-28 12:00:00,0.0327573775399,-0.020975264841926945,0.00011616759805456171,0.05976833054693098,0.7210035842437907,0.1846790117062822,False,False,True,False,False
2025-06-29 09:00:00,0.00924393418363,-0.028097568774655975,0.0001155520216923077,0.05850400047766897,0.85,0.09536230012643847,False,False,True,False,False
2025-06-29 10:00:00,0.012236621977876614,-0.016049303533049175,0.00011623499747003578,0.05574546214473371,0.791416875362551,0.14030490187584482,False,False,True,False,False
2025-06-29 11:00:00,0.023274415614149998,-0.016049303533047083,0.00011668640525223613,0.05517076665870552,0.733537340939683,0.18169309885943186,False,False,True,False,False
2025-06-30 09:00:00,0.00039304999756125444,-0.016049303533066085,0.00011576015827101968,0.05666497492237879,0.5912325952578356,0.09462366152888446,False,False,True,False,False
2025-06-30 10:00:00,0.014886002052464993,-0.016049303533070238,0.00011618845944141325,0.05402137568664915,0.5349262773258913,0.136536739483627,False,False,True,False,False
2025-06-30 11:00:00,0.025135057021049994,-0.016049303533052665,0.0001166058112531306,0.0535616192978266,0.47920171120205585,0.17800989000151315,False,False,True,False,False
2025-06-30 12:00:00,0.02566413176679999,-0.020462264278972235,0.00011660110746914134,0.04919393360401242,0.42804541634699866,0.21483632968240135,False,False,True,False,False
2025-07-01 07:00:00,0.03476678042820492,-0.006448956741922526,0.00011504756573121647,0.0494238117984237,0.5578992488310055,0.048,False,False,False,False,False
2025-07-01 08:00:00,0.050790055182926695,-0.007400593400671035,0.00011726805126833633,0.04827442082636733,0.5075238372451802,0.048,False,False,False,False,False
2025-07-01 09:00:00,0.02007302382191213,-0.01604930353308798,0.00011856429423479428,0.04517106520181513,0.4604158658953838,0.07997510180953883,False,False,False,False,False
2025-07-01 10:00:00,0.02173973667964999,-0.016049303533090965,0.00011937423467889088,0.04298722235490805,0.4156305215565522,0.1185300778096618,False,False,True,False,False
2025-07-01 11:00:00,0.02682799120585,-0.01604930353306585,0.00011985576316681575,0.04275734416049677,0.37116931749252075,0.15657747821644474,False,False,True,False,False
2025-07-01 12:00:00,0.025252840420749996,-0.016049303533055413,0.00011996750735062612,0.03896435395271077,0.3306674340078418,0.19450708991119958,False,False,True,False,False
2025-07-01 13:00:00,0.02976822516984999,-0.017862480498080514,0.00011979095526967799,0.03838965846668259,0.2908329782554384,0.230711547502957,False,False,True,False,False
2025-07-01 14:00:00,0.02247939739339999,-0.01917281614795339,0.00011958246382289804,0.036665572008598046,0.2528374633105602,0.26575455932523884,False,False,True,False,False
